cell_line_name,genetic_feature,is_mutated
CAL-85-1,BRCA2_mut,1
CAL-85-1,CDH1_mut,0
CAL-85-1,CHD4_mut,0
CAL-85-1,CHEK2_mut,0
CAL-85-1,CLSPN_mut,0
CAL-85-1,CTCF_mut,0
CAL-85-1,CUX1_mut,0
CAL-85-1,DHX15_mut,0
CAL-85-1,EIF4A2_mut,0
CAL-85-1,EP300_mut,0
CAL-85-1,FAT1_mut,0
CAL-85-1,FLT3_mut,0
CAL-85-1,FTSJD1_mut,0
CAL-85-1,GATA3_mut,0
CAL-85-1,KALRN_mut,0
CAL-85-1,KDM5C_mut,0
CAL-85-1,KDM6A_mut,0
CAL-85-1,KRAS_mut,0
CAL-85-1,LARP4B_mut,0
CAL-85-1,LPHN2_mut,0
CAL-85-1,MACF1_mut,0
CAL-85-1,MAP2K4_mut,0
CAL-85-1,MAP3K1_mut,0
CAL-85-1,MAX_mut,0
CAL-85-1,MECOM_mut,0
CAL-85-1,MED23_mut,0
CAL-85-1,MGA_mut,0
CAL-85-1,MLL_mut,0
CAL-85-1,MLL3_mut,0
CAL-85-1,MLLT4_mut,0
CAL-85-1,MYH9_mut,0
CAL-85-1,NF1_mut,0
CAL-85-1,NF2_mut,0
CAL-85-1,NSD1_mut,0
CAL-85-1,NUP98_mut,0
CAL-85-1,PIK3CA_mut,0
CAL-85-1,PIK3R1_mut,0
CAL-85-1,POLR2B_mut,0
CAL-85-1,PTEN_mut,0
CAL-85-1,SACS_mut,0
CAL-85-1,SMARCA4_mut,0
CAL-85-1,STAG2_mut,0
CAL-85-1,SVEP1_mut,0
CAL-85-1,TCF12_mut,0
CAL-85-1,TP53_mut,1
CAL-85-1,TRIO_mut,0
CAL-85-1,ZFP36L1_mut,0
CAMA-1,AHNAK_mut,0
CAMA-1,AKAP9_mut,0
CAMA-1,APC_mut,0
CAMA-1,ARFGEF2_mut,0
CAMA-1,ARID1A_mut,0
CAMA-1,ARID1B_mut,0
CAMA-1,ARID4B_mut,0
CAMA-1,ASH1L_mut,0
CAMA-1,ASPM_mut,0
CAMA-1,ASXL2_mut,0
CAMA-1,ATM_mut,0
CAMA-1,ATR_mut,0
CAMA-1,BAP1_mut,0
CAMA-1,BNC2_mut,0
CAMA-1,BRAF_mut,0
CAMA-1,BRCA1_mut,0
CAMA-1,BRCA2_mut,0
CAMA-1,CDH1_mut,1
CAMA-1,CHD4_mut,0
CAMA-1,CHEK2_mut,0
CAMA-1,CLSPN_mut,0
CAMA-1,CTCF_mut,0
CAMA-1,CUX1_mut,0
CAMA-1,DHX15_mut,0
CAMA-1,EIF4A2_mut,0
CAMA-1,EP300_mut,0
CAMA-1,FAT1_mut,0
CAMA-1,FLT3_mut,0
CAMA-1,FTSJD1_mut,0
CAMA-1,GATA3_mut,0
CAMA-1,KALRN_mut,0
CAMA-1,KDM5C_mut,0
CAMA-1,KDM6A_mut,0
CAMA-1,KRAS_mut,0
CAMA-1,LARP4B_mut,0
CAMA-1,LPHN2_mut,0
CAMA-1,MACF1_mut,0
CAMA-1,MAP2K4_mut,0
CAMA-1,MAP3K1_mut,0
CAMA-1,MAX_mut,0
CAMA-1,MECOM_mut,0
CAMA-1,MED23_mut,0
CAMA-1,MGA_mut,0
CAMA-1,MLL_mut,0
CAMA-1,MLL3_mut,0
CAMA-1,MLLT4_mut,0
CAMA-1,MYH9_mut,0
CAMA-1,NF1_mut,0
CAMA-1,NF2_mut,0
CAMA-1,NSD1_mut,0
CAMA-1,NUP98_mut,0
CAMA-1,PIK3CA_mut,0
CAMA-1,PIK3R1_mut,0
CAMA-1,POLR2B_mut,0
CAMA-1,PTEN_mut,1
CAMA-1,SACS_mut,0
CAMA-1,SMARCA4_mut,0
CAMA-1,STAG2_mut,0
CAMA-1,SVEP1_mut,0
CAMA-1,TCF12_mut,0
CAMA-1,TP53_mut,1
CAMA-1,TRIO_mut,0
CAMA-1,ZFP36L1_mut,0
COLO-824,AHNAK_mut,0
COLO-824,AKAP9_mut,0
COLO-824,APC_mut,0
COLO-824,ARFGEF2_mut,0
COLO-824,ARID1A_mut,0
COLO-824,ARID1B_mut,0
COLO-824,ARID4B_mut,0
COLO-824,ASH1L_mut,0
COLO-824,ASPM_mut,0
COLO-824,ASXL2_mut,0
COLO-824,ATM_mut,0
COLO-824,ATR_mut,0
COLO-824,BAP1_mut,0
COLO-824,BNC2_mut,1
COLO-824,BRAF_mut,0
COLO-824,BRCA1_mut,0
COLO-824,BRCA2_mut,0
COLO-824,CDH1_mut,0
COLO-824,CHD4_mut,0
COLO-824,CHEK2_mut,0
COLO-824,CLSPN_mut,0
COLO-824,CTCF_mut,0
COLO-824,CUX1_mut,0
COLO-824,DHX15_mut,0
COLO-824,EIF4A2_mut,0
COLO-824,EP300_mut,0
COLO-824,FAT1_mut,0
COLO-824,FLT3_mut,0
COLO-824,FTSJD1_mut,0
COLO-824,GATA3_mut,0
COLO-824,KALRN_mut,0
COLO-824,KDM5C_mut,0
COLO-824,KDM6A_mut,0
COLO-824,KRAS_mut,0
COLO-824,LARP4B_mut,0
COLO-824,LPHN2_mut,0
COLO-824,MACF1_mut,0
COLO-824,MAP2K4_mut,0
COLO-824,MAP3K1_mut,0
COLO-824,MAX_mut,0
COLO-824,MECOM_mut,0
COLO-824,MED23_mut,0
COLO-824,MGA_mut,0
COLO-824,MLL_mut,0
COLO-824,MLL3_mut,0
COLO-824,MLLT4_mut,0
COLO-824,MYH9_mut,0
COLO-824,NF1_mut,0
COLO-824,NF2_mut,0
COLO-824,NSD1_mut,0
COLO-824,NUP98_mut,0
COLO-824,PIK3CA_mut,0
COLO-824,PIK3R1_mut,0
COLO-824,POLR2B_mut,0
COLO-824,PTEN_mut,0
COLO-824,SACS_mut,0
COLO-824,SMARCA4_mut,0
COLO-824,STAG2_mut,0
COLO-824,SVEP1_mut,0
COLO-824,TCF12_mut,0
COLO-824,TP53_mut,1
COLO-824,TRIO_mut,0
COLO-824,ZFP36L1_mut,0
DU-4475,AHNAK_mut,0
DU-4475,AKAP9_mut,0
DU-4475,APC_mut,1
DU-4475,ARFGEF2_mut,0
DU-4475,ARID1A_mut,0
DU-4475,ARID1B_mut,0
DU-4475,ARID4B_mut,0
DU-4475,ASH1L_mut,0
DU-4475,ASPM_mut,0
DU-4475,ASXL2_mut,0
DU-4475,ATM_mut,0
DU-4475,ATR_mut,0
DU-4475,BAP1_mut,0
DU-4475,BNC2_mut,0
DU-4475,BRAF_mut,1
DU-4475,BRCA1_mut,0
DU-4475,BRCA2_mut,0
DU-4475,CDH1_mut,0
DU-4475,CHD4_mut,0
DU-4475,CHEK2_mut,0
DU-4475,CLSPN_mut,0
DU-4475,CTCF_mut,0
DU-4475,CUX1_mut,0
DU-4475,DHX15_mut,0
DU-4475,EIF4A2_mut,0
DU-4475,EP300_mut,0
DU-4475,FAT1_mut,0
DU-4475,FLT3_mut,0
DU-4475,FTSJD1_mut,0
DU-4475,GATA3_mut,0
DU-4475,KALRN_mut,0
DU-4475,KDM5C_mut,0
DU-4475,KDM6A_mut,0
DU-4475,KRAS_mut,0
DU-4475,LARP4B_mut,0
DU-4475,LPHN2_mut,0
DU-4475,MACF1_mut,0
DU-4475,MAP2K4_mut,0
DU-4475,MAP3K1_mut,0
DU-4475,MAX_mut,0
DU-4475,MECOM_mut,0
DU-4475,MED23_mut,0
DU-4475,MGA_mut,0
DU-4475,MLL_mut,0
DU-4475,MLL3_mut,0
DU-4475,MLLT4_mut,0
DU-4475,MYH9_mut,0
DU-4475,NF1_mut,0
DU-4475,NF2_mut,0
DU-4475,NSD1_mut,0
DU-4475,NUP98_mut,0
DU-4475,PIK3CA_mut,0
DU-4475,PIK3R1_mut,0
DU-4475,POLR2B_mut,0
DU-4475,PTEN_mut,0
DU-4475,SACS_mut,0
DU-4475,SMARCA4_mut,0
DU-4475,STAG2_mut,0
DU-4475,SVEP1_mut,0
DU-4475,TCF12_mut,0
DU-4475,TP53_mut,0
DU-4475,TRIO_mut,0
DU-4475,ZFP36L1_mut,0
EFM-19,AHNAK_mut,0
EFM-19,AKAP9_mut,0
EFM-19,APC_mut,0
EFM-19,ARFGEF2_mut,0
EFM-19,ARID1A_mut,0
EFM-19,ARID1B_mut,0
EFM-19,ARID4B_mut,0
EFM-19,ASH1L_mut,0
EFM-19,ASPM_mut,0
EFM-19,ASXL2_mut,0
EFM-19,ATM_mut,0
EFM-19,ATR_mut,0
EFM-19,BAP1_mut,0
EFM-19,BNC2_mut,0
EFM-19,BRAF_mut,0
EFM-19,BRCA1_mut,0
EFM-19,BRCA2_mut,0
EFM-19,CDH1_mut,0
EFM-19,CHD4_mut,0
EFM-19,CHEK2_mut,0
EFM-19,CLSPN_mut,0
EFM-19,CTCF_mut,0
EFM-19,CUX1_mut,1
EFM-19,DHX15_mut,0
EFM-19,EIF4A2_mut,0
EFM-19,EP300_mut,0
EFM-19,FAT1_mut,0
EFM-19,FLT3_mut,0
EFM-19,FTSJD1_mut,0
EFM-19,GATA3_mut,0
EFM-19,KALRN_mut,0
EFM-19,KDM5C_mut,0
EFM-19,KDM6A_mut,0
EFM-19,KRAS_mut,0
EFM-19,LARP4B_mut,0
EFM-19,LPHN2_mut,0
EFM-19,MACF1_mut,0
EFM-19,MAP2K4_mut,0
EFM-19,MAP3K1_mut,0
EFM-19,MAX_mut,0
EFM-19,MECOM_mut,0
EFM-19,MED23_mut,0
EFM-19,MGA_mut,0
EFM-19,MLL_mut,0
EFM-19,MLL3_mut,0
EFM-19,MLLT4_mut,0
EFM-19,MYH9_mut,0
EFM-19,NF1_mut,0
EFM-19,NF2_mut,0
EFM-19,NSD1_mut,0
EFM-19,NUP98_mut,0
EFM-19,PIK3CA_mut,1
EFM-19,PIK3R1_mut,0
EFM-19,POLR2B_mut,0
EFM-19,PTEN_mut,0
EFM-19,SACS_mut,0
EFM-19,SMARCA4_mut,0
EFM-19,STAG2_mut,0
EFM-19,SVEP1_mut,0
EFM-19,TCF12_mut,0
EFM-19,TP53_mut,1
EFM-19,TRIO_mut,0
EFM-19,ZFP36L1_mut,0
EFM-192A,AHNAK_mut,0
EFM-192A,AKAP9_mut,0
EFM-192A,APC_mut,0
EFM-192A,ARFGEF2_mut,0
EFM-192A,ARID1A_mut,0
EFM-192A,ARID1B_mut,0
EFM-192A,ARID4B_mut,0
EFM-192A,ASH1L_mut,0
EFM-192A,ASPM_mut,0
EFM-192A,ASXL2_mut,0
EFM-192A,ATM_mut,0
EFM-192A,ATR_mut,0
EFM-192A,BAP1_mut,0
EFM-192A,BNC2_mut,0
EFM-192A,BRAF_mut,0
EFM-192A,BRCA1_mut,0
EFM-192A,BRCA2_mut,0
EFM-192A,CDH1_mut,0
EFM-192A,CHD4_mut,0
EFM-192A,CHEK2_mut,0
EFM-192A,CLSPN_mut,0
EFM-192A,CTCF_mut,0
EFM-192A,CUX1_mut,0
EFM-192A,DHX15_mut,0
EFM-192A,EIF4A2_mut,0
EFM-192A,EP300_mut,0
EFM-192A,FAT1_mut,0
EFM-192A,FLT3_mut,0
EFM-192A,FTSJD1_mut,0
EFM-192A,GATA3_mut,0
EFM-192A,KALRN_mut,0
EFM-192A,KDM5C_mut,0
EFM-192A,KDM6A_mut,0
EFM-192A,KRAS_mut,0
EFM-192A,LARP4B_mut,0
EFM-192A,LPHN2_mut,0
EFM-192A,MACF1_mut,0
EFM-192A,MAP2K4_mut,0
EFM-192A,MAP3K1_mut,0
EFM-192A,MAX_mut,0
EFM-192A,MECOM_mut,0
EFM-192A,MED23_mut,0
EFM-192A,MGA_mut,0
EFM-192A,MLL_mut,0
EFM-192A,MLL3_mut,0
EFM-192A,MLLT4_mut,0
EFM-192A,MYH9_mut,0
EFM-192A,NF1_mut,0
EFM-192A,NF2_mut,0
EFM-192A,NSD1_mut,0
EFM-192A,NUP98_mut,0
EFM-192A,PIK3CA_mut,1
EFM-192A,PIK3R1_mut,0
EFM-192A,POLR2B_mut,0
EFM-192A,PTEN_mut,0
EFM-192A,SACS_mut,0
EFM-192A,SMARCA4_mut,0
EFM-192A,STAG2_mut,0
EFM-192A,SVEP1_mut,0
EFM-192A,TCF12_mut,0
EFM-192A,TP53_mut,1
EFM-192A,TRIO_mut,0
EFM-192A,ZFP36L1_mut,0
EVSA-T,AHNAK_mut,0
EVSA-T,AKAP9_mut,0
EVSA-T,APC_mut,1
EVSA-T,ARFGEF2_mut,0
EVSA-T,ARID1A_mut,0
EVSA-T,ARID1B_mut,0
EVSA-T,ARID4B_mut,0
EVSA-T,ASH1L_mut,0
EVSA-T,ASPM_mut,0
EVSA-T,ASXL2_mut,0
EVSA-T,ATM_mut,0
EVSA-T,ATR_mut,0
EVSA-T,BAP1_mut,0
EVSA-T,BNC2_mut,0
EVSA-T,BRAF_mut,0
EVSA-T,BRCA1_mut,0
EVSA-T,BRCA2_mut,0
EVSA-T,CDH1_mut,1
EVSA-T,CHD4_mut,0
EVSA-T,CHEK2_mut,0
EVSA-T,CLSPN_mut,0
EVSA-T,CTCF_mut,0
EVSA-T,CUX1_mut,0
EVSA-T,DHX15_mut,0
EVSA-T,EIF4A2_mut,0
EVSA-T,EP300_mut,0
EVSA-T,FAT1_mut,0
EVSA-T,FLT3_mut,0
EVSA-T,FTSJD1_mut,0
EVSA-T,GATA3_mut,0
EVSA-T,KALRN_mut,0
EVSA-T,KDM5C_mut,0
EVSA-T,KDM6A_mut,0
EVSA-T,KRAS_mut,0
EVSA-T,LARP4B_mut,0
EVSA-T,LPHN2_mut,0
EVSA-T,MACF1_mut,0
EVSA-T,MAP2K4_mut,0
EVSA-T,MAP3K1_mut,0
EVSA-T,MAX_mut,0
EVSA-T,MECOM_mut,0
EVSA-T,MED23_mut,0
EVSA-T,MGA_mut,0
EVSA-T,MLL_mut,0
EVSA-T,MLL3_mut,0
EVSA-T,MLLT4_mut,0
EVSA-T,MYH9_mut,0
EVSA-T,NF1_mut,0
EVSA-T,NF2_mut,0
EVSA-T,NSD1_mut,0
EVSA-T,NUP98_mut,0
EVSA-T,PIK3CA_mut,0
EVSA-T,PIK3R1_mut,0
EVSA-T,POLR2B_mut,0
EVSA-T,PTEN_mut,1
EVSA-T,SACS_mut,0
EVSA-T,SMARCA4_mut,0
EVSA-T,STAG2_mut,0
EVSA-T,SVEP1_mut,0
EVSA-T,TCF12_mut,0
EVSA-T,TP53_mut,1
EVSA-T,TRIO_mut,0
EVSA-T,ZFP36L1_mut,0
HCC1143,AHNAK_mut,0
HCC1143,AKAP9_mut,0
HCC1143,APC_mut,0
HCC1143,ARFGEF2_mut,0
HCC1143,ARID1A_mut,0
HCC1143,ARID1B_mut,0
HCC1143,ARID4B_mut,0
HCC1143,ASH1L_mut,0
HCC1143,ASPM_mut,0
HCC1143,ASXL2_mut,0
HCC1143,ATM_mut,0
HCC1143,ATR_mut,0
HCC1143,BAP1_mut,0
HCC1143,BNC2_mut,0
HCC1143,BRAF_mut,0
HCC1143,BRCA1_mut,0
HCC1143,BRCA2_mut,0
HCC1143,CDH1_mut,0
HCC1143,CHD4_mut,0
HCC1143,CHEK2_mut,0
HCC1143,CLSPN_mut,0
HCC1143,CTCF_mut,0
HCC1143,CUX1_mut,0
HCC1143,DHX15_mut,0
HCC1143,EIF4A2_mut,0
HCC1143,EP300_mut,0
HCC1143,FAT1_mut,0
HCC1143,FLT3_mut,0
HCC1143,FTSJD1_mut,0
HCC1143,GATA3_mut,0
HCC1143,KALRN_mut,0
HCC1143,KDM5C_mut,0
HCC1143,KDM6A_mut,0
HCC1143,KRAS_mut,0
HCC1143,LARP4B_mut,0
HCC1143,LPHN2_mut,0
HCC1143,MACF1_mut,0
HCC1143,MAP2K4_mut,0
HCC1143,MAP3K1_mut,0
HCC1143,MAX_mut,0
HCC1143,MECOM_mut,0
HCC1143,MED23_mut,0
HCC1143,MGA_mut,0
HCC1143,MLL_mut,0
HCC1143,MLL3_mut,0
HCC1143,MLLT4_mut,0
HCC1143,MYH9_mut,0
HCC1143,NF1_mut,0
HCC1143,NF2_mut,0
HCC1143,NSD1_mut,0
HCC1143,NUP98_mut,1
HCC1143,PIK3CA_mut,0
HCC1143,PIK3R1_mut,0
HCC1143,POLR2B_mut,0
HCC1143,PTEN_mut,0
HCC1143,SACS_mut,0
HCC1143,SMARCA4_mut,0
HCC1143,STAG2_mut,0
HCC1143,SVEP1_mut,0
HCC1143,TCF12_mut,0
HCC1143,TP53_mut,1
HCC1143,TRIO_mut,0
HCC1143,ZFP36L1_mut,0
HCC1187,AHNAK_mut,0
HCC1187,AKAP9_mut,0
HCC1187,APC_mut,0
HCC1187,ARFGEF2_mut,0
HCC1187,ARID1A_mut,0
HCC1187,ARID1B_mut,0
HCC1187,ARID4B_mut,0
HCC1187,ASH1L_mut,0
HCC1187,ASPM_mut,0
HCC1187,ASXL2_mut,0
HCC1187,ATM_mut,0
HCC1187,ATR_mut,0
HCC1187,BAP1_mut,1
HCC1187,BNC2_mut,0
HCC1187,BRAF_mut,0
HCC1187,BRCA1_mut,0
HCC1187,BRCA2_mut,0
HCC1187,CDH1_mut,0
HCC1187,CHD4_mut,0
HCC1187,CHEK2_mut,0
HCC1187,CLSPN_mut,0
HCC1187,CTCF_mut,0
HCC1187,CUX1_mut,0
HCC1187,DHX15_mut,0
HCC1187,EIF4A2_mut,0
HCC1187,EP300_mut,0
HCC1187,FAT1_mut,0
HCC1187,FLT3_mut,0
HCC1187,FTSJD1_mut,0
HCC1187,GATA3_mut,0
HCC1187,KALRN_mut,0
HCC1187,KDM5C_mut,0
HCC1187,KDM6A_mut,0
HCC1187,KRAS_mut,0
HCC1187,LARP4B_mut,0
HCC1187,LPHN2_mut,0
HCC1187,MACF1_mut,0
HCC1187,MAP2K4_mut,0
HCC1187,MAP3K1_mut,0
HCC1187,MAX_mut,0
HCC1187,MECOM_mut,0
HCC1187,MED23_mut,0
HCC1187,MGA_mut,0
HCC1187,MLL_mut,0
HCC1187,MLL3_mut,0
HCC1187,MLLT4_mut,0
HCC1187,MYH9_mut,0
HCC1187,NF1_mut,0
HCC1187,NF2_mut,0
HCC1187,NSD1_mut,0
HCC1187,NUP98_mut,0
HCC1187,PIK3CA_mut,0
HCC1187,PIK3R1_mut,0
HCC1187,POLR2B_mut,0
HCC1187,PTEN_mut,0
HCC1187,SACS_mut,0
HCC1187,SMARCA4_mut,0
HCC1187,STAG2_mut,0
HCC1187,SVEP1_mut,0
HCC1187,TCF12_mut,0
HCC1187,TP53_mut,0
HCC1187,TRIO_mut,0
HCC1187,ZFP36L1_mut,0
HCC1395,AHNAK_mut,0
HCC1395,AKAP9_mut,0
HCC1395,APC_mut,0
HCC1395,ARFGEF2_mut,0
HCC1395,ARID1A_mut,0
HCC1395,ARID1B_mut,0
HCC1395,ARID4B_mut,0
HCC1395,ASH1L_mut,0
HCC1395,ASPM_mut,0
HCC1395,ASXL2_mut,0
HCC1395,ATM_mut,0
HCC1395,ATR_mut,0
HCC1395,BAP1_mut,0
HCC1395,BNC2_mut,0
HCC1395,BRAF_mut,0
HCC1395,BRCA1_mut,1
HCC1395,BRCA2_mut,1
HCC1395,CDH1_mut,0
HCC1395,CHD4_mut,0
HCC1395,CHEK2_mut,0
HCC1395,CLSPN_mut,0
HCC1395,CTCF_mut,0
HCC1395,CUX1_mut,0
HCC1395,DHX15_mut,0
HCC1395,EIF4A2_mut,0
HCC1395,EP300_mut,0
HCC1395,FAT1_mut,0
HCC1395,FLT3_mut,0
HCC1395,FTSJD1_mut,0
HCC1395,GATA3_mut,0
HCC1395,KALRN_mut,0
HCC1395,KDM5C_mut,0
HCC1395,KDM6A_mut,0
HCC1395,KRAS_mut,0
HCC1395,LARP4B_mut,0
HCC1395,LPHN2_mut,0
HCC1395,MACF1_mut,0
HCC1395,MAP2K4_mut,0
HCC1395,MAP3K1_mut,0
HCC1395,MAX_mut,0
HCC1395,MECOM_mut,0
HCC1395,MED23_mut,0
HCC1395,MGA_mut,0
HCC1395,MLL_mut,0
HCC1395,MLL3_mut,0
HCC1395,MLLT4_mut,0
HCC1395,MYH9_mut,0
HCC1395,NF1_mut,0
HCC1395,NF2_mut,0
HCC1395,NSD1_mut,0
HCC1395,NUP98_mut,0
HCC1395,PIK3CA_mut,0
HCC1395,PIK3R1_mut,0
HCC1395,POLR2B_mut,0
HCC1395,PTEN_mut,0
HCC1395,SACS_mut,0
HCC1395,SMARCA4_mut,0
HCC1395,STAG2_mut,0
HCC1395,SVEP1_mut,0
HCC1395,TCF12_mut,0
HCC1395,TP53_mut,1
HCC1395,TRIO_mut,0
HCC1395,ZFP36L1_mut,0
HCC1419,AHNAK_mut,0
HCC1419,AKAP9_mut,0
HCC1419,APC_mut,0
HCC1419,ARFGEF2_mut,0
HCC1419,ARID1A_mut,0
HCC1419,ARID1B_mut,0
HCC1419,ARID4B_mut,0
HCC1419,ASH1L_mut,0
HCC1419,ASPM_mut,0
HCC1419,ASXL2_mut,0
HCC1419,ATM_mut,0
HCC1419,ATR_mut,0
HCC1419,BAP1_mut,0
HCC1419,BNC2_mut,0
HCC1419,BRAF_mut,0
HCC1419,BRCA1_mut,0
HCC1419,BRCA2_mut,0
HCC1419,CDH1_mut,0
HCC1419,CHD4_mut,0
HCC1419,CHEK2_mut,0
HCC1419,CLSPN_mut,0
HCC1419,CTCF_mut,0
HCC1419,CUX1_mut,0
HCC1419,DHX15_mut,0
HCC1419,EIF4A2_mut,0
HCC1419,EP300_mut,0
HCC1419,FAT1_mut,0
HCC1419,FLT3_mut,0
HCC1419,FTSJD1_mut,0
HCC1419,GATA3_mut,0
HCC1419,KALRN_mut,0
HCC1419,KDM5C_mut,0
HCC1419,KDM6A_mut,0
HCC1419,KRAS_mut,0
HCC1419,LARP4B_mut,0
HCC1419,LPHN2_mut,0
HCC1419,MACF1_mut,0
HCC1419,MAP2K4_mut,0
HCC1419,MAP3K1_mut,0
HCC1419,MAX_mut,0
HCC1419,MECOM_mut,0
HCC1419,MED23_mut,0
HCC1419,MGA_mut,0
HCC1419,MLL_mut,0
HCC1419,MLL3_mut,0
HCC1419,MLLT4_mut,0
HCC1419,MYH9_mut,0
HCC1419,NF1_mut,0
HCC1419,NF2_mut,0
HCC1419,NSD1_mut,0
HCC1419,NUP98_mut,0
HCC1419,PIK3CA_mut,0
HCC1419,PIK3R1_mut,0
HCC1419,POLR2B_mut,0
HCC1419,PTEN_mut,0
HCC1419,SACS_mut,0
HCC1419,SMARCA4_mut,0
HCC1419,STAG2_mut,0
HCC1419,SVEP1_mut,0
HCC1419,TCF12_mut,0
HCC1419,TP53_mut,1
HCC1419,TRIO_mut,0
HCC1419,ZFP36L1_mut,0
HCC1428,AHNAK_mut,0
HCC1428,AKAP9_mut,0
HCC1428,APC_mut,0
HCC1428,ARFGEF2_mut,0
HCC1428,ARID1A_mut,0
HCC1428,ARID1B_mut,0
HCC1428,ARID4B_mut,0
HCC1428,ASH1L_mut,0
HCC1428,ASPM_mut,0
HCC1428,ASXL2_mut,0
HCC1428,ATM_mut,0
HCC1428,ATR_mut,0
HCC1428,BAP1_mut,0
HCC1428,BNC2_mut,0
HCC1428,BRAF_mut,0
HCC1428,BRCA1_mut,0
HCC1428,BRCA2_mut,0
HCC1428,CDH1_mut,0
HCC1428,CHD4_mut,0
HCC1428,CHEK2_mut,0
HCC1428,CLSPN_mut,0
HCC1428,CTCF_mut,1
HCC1428,CUX1_mut,0
HCC1428,DHX15_mut,0
HCC1428,EIF4A2_mut,0
HCC1428,EP300_mut,0
HCC1428,FAT1_mut,0
HCC1428,FLT3_mut,0
HCC1428,FTSJD1_mut,0
HCC1428,GATA3_mut,0
HCC1428,KALRN_mut,0
HCC1428,KDM5C_mut,0
HCC1428,KDM6A_mut,0
HCC1428,KRAS_mut,0
HCC1428,LARP4B_mut,0
HCC1428,LPHN2_mut,0
HCC1428,MACF1_mut,0
HCC1428,MAP2K4_mut,0
HCC1428,MAP3K1_mut,0
HCC1428,MAX_mut,0
HCC1428,MECOM_mut,0
HCC1428,MED23_mut,0
HCC1428,MGA_mut,0
HCC1428,MLL_mut,0
HCC1428,MLL3_mut,0
HCC1428,MLLT4_mut,0
HCC1428,MYH9_mut,0
HCC1428,NF1_mut,0
HCC1428,NF2_mut,0
HCC1428,NSD1_mut,0
HCC1428,NUP98_mut,0
HCC1428,PIK3CA_mut,0
HCC1428,PIK3R1_mut,0
HCC1428,POLR2B_mut,0
HCC1428,PTEN_mut,0
HCC1428,SACS_mut,0
HCC1428,SMARCA4_mut,0
HCC1428,STAG2_mut,0
HCC1428,SVEP1_mut,0
HCC1428,TCF12_mut,0
HCC1428,TP53_mut,0
HCC1428,TRIO_mut,0
HCC1428,ZFP36L1_mut,0
HCC1500,AHNAK_mut,0
HCC1500,AKAP9_mut,0
HCC1500,APC_mut,0
HCC1500,ARFGEF2_mut,0
HCC1500,ARID1A_mut,0
HCC1500,ARID1B_mut,0
HCC1500,ARID4B_mut,0
HCC1500,ASH1L_mut,0
HCC1500,ASPM_mut,0
HCC1500,ASXL2_mut,0
HCC1500,ATM_mut,1
HCC1500,ATR_mut,0
HCC1500,BAP1_mut,0
HCC1500,BNC2_mut,0
HCC1500,BRAF_mut,0
HCC1500,BRCA1_mut,0
HCC1500,BRCA2_mut,0
HCC1500,CDH1_mut,0
HCC1500,CHD4_mut,0
HCC1500,CHEK2_mut,0
HCC1500,CLSPN_mut,0
HCC1500,CTCF_mut,0
HCC1500,CUX1_mut,0
HCC1500,DHX15_mut,0
HCC1500,EIF4A2_mut,0
HCC1500,EP300_mut,0
HCC1500,FAT1_mut,0
HCC1500,FLT3_mut,0
HCC1500,FTSJD1_mut,0
HCC1500,GATA3_mut,0
HCC1500,KALRN_mut,0
HCC1500,KDM5C_mut,0
HCC1500,KDM6A_mut,0
HCC1500,KRAS_mut,0
HCC1500,LARP4B_mut,0
HCC1500,LPHN2_mut,0
HCC1500,MACF1_mut,0
HCC1500,MAP2K4_mut,0
HCC1500,MAP3K1_mut,0
HCC1500,MAX_mut,0
HCC1500,MECOM_mut,0
HCC1500,MED23_mut,0
HCC1500,MGA_mut,0
HCC1500,MLL_mut,0
HCC1500,MLL3_mut,0
HCC1500,MLLT4_mut,0
HCC1500,MYH9_mut,0
HCC1500,NF1_mut,0
HCC1500,NF2_mut,0
HCC1500,NSD1_mut,0
HCC1500,NUP98_mut,0
HCC1500,PIK3CA_mut,0
HCC1500,PIK3R1_mut,0
HCC1500,POLR2B_mut,1
HCC1500,PTEN_mut,0
HCC1500,SACS_mut,0
HCC1500,SMARCA4_mut,0
HCC1500,STAG2_mut,0
HCC1500,SVEP1_mut,0
HCC1500,TCF12_mut,0
HCC1500,TP53_mut,0
HCC1500,TRIO_mut,0
HCC1500,ZFP36L1_mut,0
HCC1569,AHNAK_mut,0
HCC1569,AKAP9_mut,1
HCC1569,APC_mut,0
HCC1569,ARFGEF2_mut,0
HCC1569,ARID1A_mut,0
HCC1569,ARID1B_mut,0
HCC1569,ARID4B_mut,0
HCC1569,ASH1L_mut,0
HCC1569,ASPM_mut,0
HCC1569,ASXL2_mut,0
HCC1569,ATM_mut,0
HCC1569,ATR_mut,0
HCC1569,BAP1_mut,0
HCC1569,BNC2_mut,0
HCC1569,BRAF_mut,0
HCC1569,BRCA1_mut,0
HCC1569,BRCA2_mut,1
HCC1569,CDH1_mut,0
HCC1569,CHD4_mut,0
HCC1569,CHEK2_mut,0
HCC1569,CLSPN_mut,0
HCC1569,CTCF_mut,0
HCC1569,CUX1_mut,0
HCC1569,DHX15_mut,0
HCC1569,EIF4A2_mut,0
HCC1569,EP300_mut,0
HCC1569,FAT1_mut,0
HCC1569,FLT3_mut,0
HCC1569,FTSJD1_mut,0
HCC1569,GATA3_mut,0
HCC1569,KALRN_mut,0
HCC1569,KDM5C_mut,0
