Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Rapamycin,3,BC-3,910918,DLBC,blood,B_cell_lymphoma,-3.13990730739299,0.809751768647107,0.1,0.213767873312935,-0.511670960909235,GDSC1
Rapamycin,3,BC-1,910919,DLBC,blood,B_cell_lymphoma,-2.11105153958496,0.922105527103161,0.1,0.211235038447857,0.034815717624139,GDSC1
Rapamycin,3,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-1.78103874083804,0.965702335576593,0.1,0.187508033229215,0.210105203190161,GDSC1
Rapamycin,3,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-4.60105078059567,0.574997144634353,0.1,0.220801075647212,-1.28777142952248,GDSC1
Rapamycin,3,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-5.93955893201093,0.34975631273392,0.1,0.241821960626141,-1.99873296246424,GDSC1
Rapamycin,3,CTB-1,949088,DLBC,blood,B_cell_lymphoma,-2.21064651778168,0.834351656175585,0.1,0.140915221578692,-0.018085117008192,GDSC1
Rapamycin,3,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,-2.00332889708446,0.912797459339675,0.1,0.149504031610325,0.092033639654509,GDSC1
Rapamycin,3,JM1,1327768,DLBC,blood,B_cell_lymphoma,-2.17196323987614,0.919140062038211,0.1,0.198419017618653,0.002461879683505,GDSC1
Rapamycin,3,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-3.53488591056522,0.734250680682627,0.1,0.191578717428094,-0.721467660984319,GDSC1
Rapamycin,3,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,-3.41168302888197,0.777722857846298,0.1,0.241127135095157,-0.656027260392253,GDSC1
Rapamycin,3,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,-2.52886003211741,0.872759627076877,0.1,0.18352117907682,-0.187107298692854,GDSC1
Rapamycin,3,SLVL,1331032,DLBC,blood,B_cell_lymphoma,-4.09325167625396,0.650913076531753,0.1,0.203085281034805,-1.01804903054605,GDSC1
Rapamycin,3,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,-5.89822940890685,0.35290251094642,0.1,0.261540044146367,-1.97678038707592,GDSC1
Rapamycin,3,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,-7.30577671022365,0.11144211097136,0.1,0.299550581129802,-2.72441273131987,GDSC1
Rapamycin,3,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-6.95417596506907,0.175784078301911,0.1,0.204873365807535,-2.53765659950681,GDSC1
Rapamycin,3,VAL,1331048,DLBC,blood,B_cell_lymphoma,-2.31806750287793,0.858839357075804,0.1,0.267744233149347,-0.075142810794658,GDSC1
Rapamycin,3,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,-1.47892174251727,0.955404946743734,0.1,0.20602775975897,0.370577564921234,GDSC1
Sunitinib,5,DB,906832,DLBC,blood,B_cell_lymphoma,4.74293635348995,0.97171643535387,8,0.028455760223759,1.36538290326782,GDSC1
Sunitinib,5,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,0.581838972046763,0.708787876569829,8,0.082112514974664,-1.16824887991435,GDSC1
Sunitinib,5,HT,907063,DLBC,blood,B_cell_lymphoma,3.56998706966331,0.969410835390703,8,0.032148648857488,0.651191113665142,GDSC1
Sunitinib,5,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,1.6820375962577,0.819047761825998,8,0.159589942003866,-0.498353910730198,GDSC1
Sunitinib,5,MC116,907799,DLBC,blood,B_cell_lymphoma,1.58095485630225,0.895783542025277,8,0.017605927554852,-0.559901723531791,GDSC1
Sunitinib,5,TUR,909773,DLBC,blood,B_cell_lymphoma,4.21481796492196,0.985365360693791,8,0.027560465172013,1.04381928389039,GDSC1
Sunitinib,5,RL,910861,DLBC,blood,B_cell_lymphoma,4.33346084244521,0.984819014749354,8,0.042990487989861,1.11605920951233,GDSC1
Sunitinib,5,BC-3,910918,DLBC,blood,B_cell_lymphoma,2.23292888943243,0.917960814956339,8,0.030587401461266,-0.162924200363332,GDSC1
Sunitinib,5,BC-1,910919,DLBC,blood,B_cell_lymphoma,2.53147605986753,0.940643462153342,8,0.092611985294048,0.018856837294365,GDSC1
Sunitinib,5,SCC-3,910930,DLBC,blood,B_cell_lymphoma,1.04988590679411,0.798954970145515,8,0.028434469410559,-0.883261896628322,GDSC1
Sunitinib,5,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,0.279751041581511,0.651795225442833,8,0.033844508405257,-1.35218583494832,GDSC1
Sunitinib,5,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,0.515659379657642,0.708114655081939,8,0.033444855004834,-1.20854467289984,GDSC1
Sunitinib,5,CTB-1,949088,DLBC,blood,B_cell_lymphoma,2.38458548308386,0.851563168250964,8,0.028521004489707,-0.070582702296504,GDSC1
Sunitinib,5,Farage,1297449,DLBC,blood,B_cell_lymphoma,1.23913676273183,0.812416193145634,8,0.083004153712408,-0.768029798063033,GDSC1
Sunitinib,5,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,3.49615514403111,0.96971506883781,8,0.023440963279163,0.606235926067392,GDSC1
Sunitinib,5,JM1,1327768,DLBC,blood,B_cell_lymphoma,1.85303289725273,0.885944795835088,8,0.016431769512382,-0.394237354528492,GDSC1
Sunitinib,5,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,1.49915792061209,0.816745386977759,8,0.13938203825744,-0.609706690114818,GDSC1
Sunitinib,5,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,1.41733105125757,0.84069877760792,8,0.037191345254034,-0.659529882871487,GDSC1
Sunitinib,5,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,0.258857291024469,0.656755422717027,8,0.027647291996304,-1.36490773631916,GDSC1
Sunitinib,5,SLVL,1331032,DLBC,blood,B_cell_lymphoma,2.40108457084994,0.896726196611244,8,0.050184978258702,-0.060536647295712,GDSC1
Sunitinib,5,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,0.938123411970476,0.786869740636258,8,0.060492050521503,-0.951312457116453,GDSC1
Sunitinib,5,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,1.0454341241216,0.809649003916407,8,0.022295612904326,-0.885972522464958,GDSC1
Sunitinib,5,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,0.869020748379936,0.773583826834919,8,0.030963288772913,-0.993388065718243,GDSC1
Sunitinib,5,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,1.21252382340849,0.795450807483681,8,0.1320308713011,-0.784234030440339,GDSC1
Sunitinib,5,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,2.76257938347495,0.948268783256951,8,0.069824710512087,0.159572295793852,GDSC1
PHA-665752,6,CRO-AP2,906807,DLBC,blood,B_cell_lymphoma,2.71284324339709,0.98739668991954,2,0.024536469142316,-0.026179531436182,GDSC1
PHA-665752,6,DB,906832,DLBC,blood,B_cell_lymphoma,3.54088654141425,0.975247018773498,2,0.032217879676359,0.902175125657457,GDSC1
PHA-665752,6,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,0.740107321928466,0.901603226773786,2,0.080631999196877,-2.23789790932392,GDSC1
PHA-665752,6,HT,907063,DLBC,blood,B_cell_lymphoma,3.11343046951674,0.988094454147933,2,0.026232114225817,0.422935892637567,GDSC1
PHA-665752,6,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,3.53789884286299,0.98308469964575,2,0.031442266529724,0.898825489387598,GDSC1
PHA-665752,6,MC116,907799,DLBC,blood,B_cell_lymphoma,1.80621206522591,0.997182736664367,2,0.050755419092661,-1.04264241270942,GDSC1
PHA-665752,6,TUR,909773,DLBC,blood,B_cell_lymphoma,2.96330139706805,0.987315739888189,2,0.028533115865098,0.254619786575673,GDSC1
PHA-665752,6,RL,910861,DLBC,blood,B_cell_lymphoma,2.32416226104483,0.971851604976212,2,0.071696027169111,-0.461946357826189,GDSC1
PHA-665752,6,BC-3,910918,DLBC,blood,B_cell_lymphoma,2.66876645833116,0.990088132349595,2,0.026978811677439,-0.075595895029322,GDSC1
PHA-665752,6,BC-1,910919,DLBC,blood,B_cell_lymphoma,1.76709399825636,0.970778398279119,2,0.054049134960592,-1.08649934595753,GDSC1
PHA-665752,6,SCC-3,910930,DLBC,blood,B_cell_lymphoma,2.15764028180891,0.992553229115766,2,0.045923561986196,-0.648641250837592,GDSC1
PHA-665752,6,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,3.05654166338107,0.983585667566886,2,0.062038741260251,0.359155425796022,GDSC1
PHA-665752,6,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,1.90747471857327,0.983156149009392,2,0.034147803492318,-0.929112533233565,GDSC1
PHA-665752,6,CTB-1,949088,DLBC,blood,B_cell_lymphoma,3.88685674524003,0.974311571964298,2,0.039245391749807,1.2900570766453,GDSC1
PHA-665752,6,Farage,1297449,DLBC,blood,B_cell_lymphoma,2.67590583653041,0.991541269094139,2,0.027488666538716,-0.067591633638767,GDSC1
PHA-665752,6,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,3.11314792161616,0.989458279030951,2,0.024807950598678,0.422619116135683,GDSC1
PHA-665752,6,JM1,1327768,DLBC,blood,B_cell_lymphoma,2.38082747060337,0.987162815536957,2,0.024651922878619,-0.398416574643567,GDSC1
PHA-665752,6,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,2.95815704601228,0.982409956483877,2,0.02565468955604,0.248852235202716,GDSC1
PHA-665752,6,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,2.49782639366788,0.991368559047796,2,0.044909176163924,-0.267244092042754,GDSC1
PHA-665752,6,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,2.78284405925516,0.98762718346007,2,0.030501282665274,0.052301368726652,GDSC1
PHA-665752,6,SLVL,1331032,DLBC,blood,B_cell_lymphoma,3.29504454499035,0.98501864516867,2,0.04236683821476,0.62655117841238,GDSC1
PHA-665752,6,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,2.02378893078998,0.995028411312905,2,0.022890952885821,-0.798707709166834,GDSC1
PHA-665752,6,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,1.52548250313417,0.99342246027189,2,0.028353678428588,-1.35738029776423,GDSC1
PHA-665752,6,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,2.09496915641077,0.994325907715038,2,0.02072993264545,-0.718904522417692,GDSC1
PHA-665752,6,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,2.48417025456894,0.981418713049284,2,0.04811340243916,-0.282554572014968,GDSC1
PHA-665752,6,VAL,1331048,DLBC,blood,B_cell_lymphoma,2.03722113933878,0.946280770461729,2,0.156198256661727,-0.783648287284917,GDSC1
PHA-665752,6,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,3.04536710637005,0.992372881958698,2,0.059612095631858,0.346627153340967,GDSC1
MG-132,9,DB,906832,DLBC,blood,B_cell_lymphoma,-0.657869200314856,0.775690971682064,1,0.187076475148511,-0.42255169972883,GDSC1
MG-132,9,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,1.94755931123568,0.986766340010959,1,0.190949165510258,1.40331838820111,GDSC1
MG-132,9,HT,907063,DLBC,blood,B_cell_lymphoma,-0.635852810762488,0.817775484846207,1,0.165816990008668,-0.40712273403291,GDSC1
MG-132,9,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,-1.21535685738192,0.723237980319903,1,0.19979792744976,-0.81323600863091,GDSC1
MG-132,9,MC116,907799,DLBC,blood,B_cell_lymphoma,-0.395889928771454,0.910157047293945,1,0.106797969700626,-0.238958055363548,GDSC1
MG-132,9,TUR,909773,DLBC,blood,B_cell_lymphoma,2.1530142355761,0.985636035840086,1,0.029816481529881,1.54730007839449,GDSC1
MG-132,9,RL,910861,DLBC,blood,B_cell_lymphoma,1.4051143340916,0.965019801870904,1,0.017440561584944,1.0231759073292,GDSC1
MG-132,9,BC-3,910918,DLBC,blood,B_cell_lymphoma,-0.210666133984679,0.884560327183583,1,0.127910290610881,-0.109154230397812,GDSC1
MG-132,9,BC-1,910919,DLBC,blood,B_cell_lymphoma,0.36600576044724,0.934947800484394,1,0.174033213009238,0.29497428739695,GDSC1
MG-132,9,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-0.430784975742071,0.883088472304602,1,0.2627094902999,-0.263412313923359,GDSC1
MG-132,9,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-1.506802358329,0.694971376989853,1,0.181183603532593,-1.01747942582003,GDSC1
MG-132,9,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-0.602601119138561,0.852280834082151,1,0.127365735472707,-0.383820129935335,GDSC1
MG-132,9,CTB-1,949088,DLBC,blood,B_cell_lymphoma,0.265234454359152,0.848442247572331,1,0.087294191025611,0.224354305811513,GDSC1
MG-132,9,Farage,1297449,DLBC,blood,B_cell_lymphoma,-1.78033369475443,0.668647168525965,1,0.173398658516385,-1.20916869423656,GDSC1
MG-132,9,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,-0.451033593372091,0.842640850805152,1,0.149002705708022,-0.277602434699531,GDSC1
MG-132,9,JM1,1327768,DLBC,blood,B_cell_lymphoma,-1.71067816732973,0.67976530086143,1,0.150688775405946,-1.16035448059764,GDSC1
MG-132,9,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,-0.563842759154787,0.853256227518733,1,0.132040375200155,-0.356658482690798,GDSC1
MG-132,9,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,-0.359163253075776,0.858774205274512,1,0.164332476179132,-0.213220201384997,GDSC1
MG-132,9,RC-K8,1330995,DLBC,blood,B_cell_lymphoma,0.335469506927338,0.926057182172525,1,0.110344198045682,0.273574647509593,GDSC1
MG-132,9,SLVL,1331032,DLBC,blood,B_cell_lymphoma,-0.885027582830439,0.775231875135746,1,0.232419459572006,-0.581743055016071,GDSC1
MG-132,9,SU-DHL-16,1331034,DLBC,blood,B_cell_lymphoma,-1.63362432741458,0.702762990491435,1,0.062513383103214,-1.10635556992421,GDSC1
MG-132,9,SU-DHL-4,1331035,DLBC,blood,B_cell_lymphoma,-1.67763476555575,0.696770570215624,1,0.092711678514493,-1.13719784489066,GDSC1
MG-132,9,SU-DHL-6,1331037,DLBC,blood,B_cell_lymphoma,-2.29578912802172,0.58513396837959,1,0.121568782046304,-1.57039704999121,GDSC1
MG-132,9,SU-DHL-8,1331038,DLBC,blood,B_cell_lymphoma,-1.38181352999593,0.72321689018664,1,0.160104518012347,-0.929887936755162,GDSC1
MG-132,9,TK,1331045,DLBC,blood,B_cell_lymphoma,-0.827138211346696,0.802849416495186,1,0.176701115115077,-0.541174499274609,GDSC1
MG-132,9,VAL,1331048,DLBC,blood,B_cell_lymphoma,-0.467982855681667,0.814451866408792,1,0.195487719835075,-0.289480385265565,GDSC1
MG-132,9,WSU-DLCL2,1331050,DLBC,blood,B_cell_lymphoma,-0.473542543410965,0.850674921649738,1,0.113624861376906,-0.293376584097409,GDSC1
Paclitaxel,11,DB,906832,DLBC,blood,B_cell_lymphoma,-1.38375082136628,0.905733677707008,0.1024,0.055313342844611,0.81326814196004,GDSC1
Paclitaxel,11,DOHH-2,906842,DLBC,blood,B_cell_lymphoma,-4.85808157176286,0.532542483157989,0.1024,0.078417185308359,-1.0162274696642,GDSC1
Paclitaxel,11,HT,907063,DLBC,blood,B_cell_lymphoma,-2.85003101268365,0.825382459147285,0.1024,0.115478175820437,0.041161693798628,GDSC1
Paclitaxel,11,KARPAS-422,907274,DLBC,blood,B_cell_lymphoma,-2.91687815631901,0.793131049935482,0.1024,0.085003333546217,0.005961661125703,GDSC1
Paclitaxel,11,MC116,907799,DLBC,blood,B_cell_lymphoma,-5.46228463398374,0.425991710912471,0.1024,0.073758370989022,-1.33438567919473,GDSC1
Paclitaxel,11,TUR,909773,DLBC,blood,B_cell_lymphoma,-0.048636793284888,0.986765645171327,0.1024,0.044512176080587,1.51630577161405,GDSC1
Paclitaxel,11,RL,910861,DLBC,blood,B_cell_lymphoma,0.202035120824111,0.987935257395935,0.1024,0.028341211018128,1.6483033273354,GDSC1
Paclitaxel,11,BC-3,910918,DLBC,blood,B_cell_lymphoma,-4.28173513443614,0.630537038206852,0.1024,0.105228691947325,-0.712737861559346,GDSC1
Paclitaxel,11,BC-1,910919,DLBC,blood,B_cell_lymphoma,-1.50524453224044,0.958472697117006,0.1024,0.121898278735575,0.749292594767575,GDSC1
Paclitaxel,11,SCC-3,910930,DLBC,blood,B_cell_lymphoma,-4.31141739632099,0.630866835461479,0.1024,0.050102693016454,-0.72836779772913,GDSC1
Paclitaxel,11,A4-Fuk,910934,DLBC,blood,B_cell_lymphoma,-5.47696493957145,0.432637851962342,0.1024,0.11822392243499,-1.34211596067324,GDSC1
Paclitaxel,11,A3-KAW,910935,DLBC,blood,B_cell_lymphoma,-2.56929532211033,0.889669107807639,0.1024,0.030992851274535,0.188990081718103,GDSC1
Paclitaxel,11,CTB-1,949088,DLBC,blood,B_cell_lymphoma,-2.84418211811712,0.773066315581089,0.1024,0.080738192751084,0.044241575281153,GDSC1
Paclitaxel,11,Farage,1297449,DLBC,blood,B_cell_lymphoma,-4.53743768110725,0.588295769960621,0.1024,0.064197151366759,-0.847384422472565,GDSC1
Paclitaxel,11,GRANTA-519,1303897,DLBC,blood,B_cell_lymphoma,-3.56843827073205,0.734336417398754,0.1024,0.107716039549228,-0.337133586755342,GDSC1
Paclitaxel,11,JM1,1327768,DLBC,blood,B_cell_lymphoma,-2.87554953147121,0.843583823381955,0.1024,0.10184206877296,0.027724280526539,GDSC1
Paclitaxel,11,JSC-1,1327769,DLBC,blood,B_cell_lymphoma,-5.1840664663107,0.478885951237286,0.1024,0.089251471377221,-1.18788295582164,GDSC1
Paclitaxel,11,NU-DUL-1,1330982,DLBC,blood,B_cell_lymphoma,-4.60811153509536,0.576994396732523,0.1024,0.05273457852253,-0.884599505035749,GDSC1
Paclitaxel,11,OCI-LY-19,1330984,DLBC,blood,B_cell_lymphoma,-5.79115563647522,0.377436828219883,0.1024,0.128593988173443,-1.5075609175568,GDSC1
Paclitaxel,11,SLVL,1331032,DLBC,blood,B_cell_lymphoma,-3.90694732796241,0.6747133789366,0.1024,0.122618236089453,-0.515383983505076,GDSC1
